StudentID,PreferredCenter,AssignedCenterDay0,AssignedCenterDay1,PenaltyDay0,PenaltyDay1
10615,C,C,I,1,5
10616,G,E,E,5,5
10617,K,K,K,0,0
10618,H,G,E,2,5
10619,G,G,G,0,0
10620,E,G,L,6,5
10621,K,K,K,0,0
10622,G,G,F,1,1
10623,E,E,F,1,1
10624,H,H,F,1,5
10625,K,K,G,1,5
10626,F,F,E,1,1
10627,D,F,F,5,5
10628,K,K,K,0,0
10629,K,H,F,6,5
10630,L,E,L,6,0
10631,H,F,F,5,5
10632,G,E,H,6,1
10633,J,J,E,1,5
10634,G,G,F,1,1
10635,I,I,I,0,0
10636,E,I,E,6,0
10637,K,L,E,2,5
10638,F,L,L,5,5
10639,L,H,K,6,1
10640,F,F,G,1,1
10641,J,J,J,0,0
10642,I,E,E,5,5
10643,I,F,F,5,5
10644,E,G,F,6,1
10645,I,I,I,0,0
10646,E,K,K,5,5
10647,H,H,A,1,5
10648,H,I,H,2,0
10649,D,E,E,1,1
10650,G,G,G,0,0
10651,E,G,F,6,1
10652,H,H,G,1,1
10653,L,E,L,6,0
10654,D,D,D,0,0
10655,C,C,C,0,0
10656,E,E,E,0,0
10657,K,E,K,6,0
10658,G,F,F,1,1
10659,I,E,E,5,5
10660,H,H,H,0,0
10661,D,D,F,1,5
10662,A,E,F,6,5
10663,C,E,C,6,0
10664,D,E,E,1,1
10665,G,G,G,0,0
10666,C,C,C,0,0
10667,L,F,F,5,5
10668,J,J,J,0,0
10669,B,B,B,0,0
10670,B,E,E,5,5
10671,E,E,E,0,0
10672,D,D,E,1,1
10673,D,D,E,1,1
10674,H,E,E,5,5
10675,B,F,E,6,5
10676,B,E,E,5,5
10677,G,E,G,6,0
10678,D,E,E,1,1
10679,F,F,H,1,5
10680,J,F,J,6,0
10681,G,G,G,0,0
10682,D,F,F,5,5
10683,F,E,G,2,1
10684,I,I,F,1,5
10685,L,L,K,1,1
10686,A,G,G,5,5
10687,H,H,I,1,1
10688,C,L,B,6,1
10689,G,G,G,0,0
10690,I,I,I,0,0
10691,A,K,K,5,5
10692,E,H,H,5,5
10693,E,E,E,0,0
10694,H,F,I,6,1
10695,H,E,E,5,5
10696,C,E,C,6,0
10697,D,D,E,1,1
10698,K,K,E,1,5
10699,I,E,I,6,0
10700,K,K,K,0,0
10701,I,I,G,1,5
10702,E,F,E,2,0
10703,L,E,G,6,5
10704,D,D,D,0,0
10705,I,I,G,1,5
10706,J,E,J,6,0
10707,E,E,E,0,0
10708,G,E,G,6,0
10709,I,I,I,0,0
10710,G,G,G,0,0
10711,H,E,H,6,0
10712,A,E,E,5,5
10713,H,E,F,6,5
10714,F,G,F,2,0
10715,H,J,J,5,5
10716,L,L,E,1,5
10717,A,E,E,5,5
10718,A,H,E,6,5
10719,D,D,H,1,5
10720,B,I,B,6,0
10721,G,E,G,6,0
10722,A,A,A,0,0
10723,A,A,A,0,0
10724,G,G,G,0,0
10725,G,H,H,1,1
10726,K,K,K,0,0
10727,B,E,J,6,5
10728,F,H,H,5,5
10729,J,F,F,5,5
10730,E,J,E,6,0
10731,A,A,A,0,0
10732,A,E,A,6,0
10733,L,E,L,6,0
10734,B,B,E,1,5
10735,C,E,C,6,0
10736,A,E,E,5,5
10737,J,J,F,1,5
10738,J,H,H,5,5
10739,J,J,J,0,0
10740,E,E,F,1,1
10741,A,H,H,5,5
10742,H,H,H,0,0
10743,H,E,H,6,0
10744,G,G,E,1,5
10745,D,D,E,1,1
10746,I,I,E,1,5
10747,K,K,E,1,5
10748,L,L,L,0,0
10749,C,E,C,6,0
10750,L,I,I,5,5
10751,I,G,H,6,1
10752,L,I,I,5,5
10753,E,E,K,1,5
10754,L,E,F,6,5
10755,L,L,L,0,0
10756,L,L,L,0,0
10757,D,E,J,2,5
10758,L,L,E,1,5
10759,H,G,H,2,0
10760,F,E,E,1,1
10761,K,G,G,5,5
10762,D,G,G,5,5
10763,F,G,F,2,0
10764,B,B,B,0,0
10765,D,D,F,1,5
10766,L,L,L,0,0
10767,H,E,H,6,0
10768,D,D,E,1,1
10769,C,C,C,0,0
10770,L,E,L,6,0
10771,D,D,F,1,5
10772,J,J,J,0,0
10773,J,J,F,1,5
10774,F,G,F,2,0
10775,I,A,L,6,5
10776,H,G,G,1,1
10777,H,E,F,6,5
10778,L,E,H,6,5
10779,I,E,F,6,5
10780,F,E,E,1,1
10781,D,D,F,1,5
10782,B,B,E,1,5
10783,I,I,I,0,0
10784,H,F,E,6,5
10785,J,I,H,2,5
10786,I,I,I,0,0
10787,I,F,I,6,0
10788,J,J,I,1,1
10789,H,F,F,5,5
10790,I,I,I,0,0
10791,E,F,F,1,1
10792,B,B,B,0,0
10793,L,F,L,6,0
10794,C,C,F,1,5
10795,E,G,G,5,5
10796,G,C,G,6,0
10797,F,G,G,1,1
10798,L,F,F,5,5
10799,I,I,I,0,0
10800,G,E,I,6,5
10801,L,E,E,5,5
10802,L,E,F,6,5
10803,K,E,E,5,5
10804,K,E,E,5,5
10805,I,H,I,2,0
10806,G,E,G,6,0
10807,D,D,D,0,0
10808,K,F,K,6,0
10809,F,H,E,6,1
10810,I,J,I,2,0
10811,A,A,A,0,0
10812,C,C,F,1,5
10813,A,A,A,0,0
10814,F,F,J,1,5
10815,J,B,J,6,0
10816,D,D,K,1,5
10817,C,C,C,0,0
10818,J,J,F,1,5
10819,A,A,A,0,0
10820,D,H,F,6,5
10821,K,K,K,0,0
10822,A,H,A,6,0
10823,K,K,L,1,1
10824,C,F,C,6,0
10825,K,K,K,0,0
10826,I,H,F,2,5
10827,J,J,F,1,5
10828,G,G,F,1,1
10829,D,D,C,1,1
10830,A,E,A,6,0
10831,L,L,L,0,0
10832,H,G,H,2,0
10833,E,F,F,1,1
10834,L,L,F,1,5
10835,F,F,F,0,0
10836,A,E,E,5,5
10837,F,E,E,1,1
10838,I,I,I,0,0
10839,G,F,F,1,1
10840,D,E,D,2,0
10841,K,K,K,0,0
10842,K,K,E,1,5
10843,F,G,E,2,1
10844,K,L,K,2,0
10845,G,F,F,1,1
10846,K,E,G,6,5
10847,D,D,D,0,0
10848,B,B,B,0,0
10849,L,E,L,6,0
10850,G,H,G,2,0
10851,J,F,J,6,0
10852,G,G,G,0,0
10853,K,K,K,0,0
10854,A,E,E,5,5
10855,L,L,E,1,5
10856,E,E,E,0,0
10857,D,D,D,0,0
10858,B,B,B,0,0
10859,H,E,F,6,5
10860,B,B,E,1,5
10861,A,E,E,5,5
10862,B,B,B,0,0
10863,D,E,E,1,1
10864,J,J,K,1,1
10865,F,G,E,2,1
10866,F,F,F,0,0
10867,F,E,E,1,1
10868,K,K,H,1,5
10869,D,L,L,5,5
10870,E,E,E,0,0
10871,K,K,H,1,5
10872,K,K,K,0,0
10873,B,B,B,0,0
10874,D,D,D,0,0
10875,D,D,D,0,0
10876,B,B,B,0,0
10877,I,I,I,0,0
10878,F,G,F,2,0
10879,I,F,F,5,5
10880,C,F,E,6,5
10881,F,E,I,2,5
10882,B,B,G,1,5
10883,G,E,E,5,5
10884,F,G,G,1,1
10885,H,H,I,1,1
10886,B,B,F,1,5
10887,B,B,B,0,0
10888,L,F,L,6,0
10889,K,E,K,6,0
10890,H,H,H,0,0
10891,G,G,G,0,0
10892,I,I,I,0,0
10893,F,E,F,2,0
10894,K,E,G,6,5
10895,C,C,C,0,0
10896,I,F,F,5,5
10897,C,C,G,1,5
10898,G,G,F,1,1
10899,C,E,C,6,0
10900,L,E,E,5,5
10901,G,E,E,5,5
10902,A,A,E,1,5
10903,E,E,E,0,0
10904,I,I,I,0,0
10905,L,E,E,5,5
10906,H,F,G,6,1
10907,K,L,K,2,0
10908,E,G,F,6,1
10909,J,E,J,6,0
10910,J,A,J,6,0
10911,J,J,C,1,5
10912,A,E,E,5,5
10913,I,E,E,5,5
10914,J,J,J,0,0
10915,F,F,F,0,0
10916,F,F,G,1,1
10917,L,F,F,5,5
10918,I,I,I,0,0
10919,D,E,F,2,5
10920,I,I,J,1,1
10921,G,H,H,1,1
10922,J,J,J,0,0
10923,K,E,K,6,0
10924,G,G,F,1,1
10925,G,F,F,1,1
10926,D,D,A,1,5
10927,K,K,K,0,0
10928,D,D,D,0,0
10929,C,I,I,5,5
10930,G,K,F,6,1
10931,J,A,A,5,5
10932,A,A,A,0,0
10933,F,F,H,1,5
10934,J,J,J,0,0
10935,J,G,G,5,5
10936,K,E,E,5,5
10937,B,B,B,0,0
10938,D,F,F,5,5
10939,H,H,E,1,5
10940,D,D,D,0,0
10941,G,G,I,1,5
10942,A,E,A,6,0
10943,J,F,G,6,5
10944,C,C,E,1,5
10945,E,E,K,1,5
10946,C,C,J,1,5
10947,A,F,A,6,0
10948,H,E,E,5,5
10949,G,F,F,1,1
10950,L,E,F,6,5
10951,J,J,J,0,0
10952,B,B,B,0,0
10953,H,H,E,1,5
10954,K,K,F,1,5
10955,D,D,D,0,0
10956,H,E,H,6,0
10957,G,G,H,1,1
10958,E,E,G,1,5
10959,A,A,E,1,5
10960,C,I,I,5,5
10961,C,C,C,0,0
10962,B,E,E,5,5
10963,E,F,E,2,0
10964,A,A,A,0,0
10965,B,E,E,5,5
10966,I,I,E,1,5
10967,L,E,E,5,5
10968,B,E,E,5,5
10969,H,H,H,0,0
10970,L,G,G,5,5
10971,B,E,F,6,5
10972,K,G,F,6,5
10973,H,H,H,0,0
10974,H,E,E,5,5
10975,C,F,F,5,5
10976,K,K,J,1,1
10977,B,B,H,1,5
10978,J,J,J,0,0
10979,B,B,B,0,0
10980,J,G,G,5,5
10981,J,J,J,0,0
10982,B,B,B,0,0
10983,E,K,G,6,5
10984,K,K,J,1,1
10985,L,B,E,6,5
10986,B,B,B,0,0
10987,A,E,A,6,0
10988,F,E,H,2,5
10989,B,B,F,1,5
10990,B,F,B,6,0
10991,C,B,F,2,5
10992,K,K,K,0,0
10993,H,F,F,5,5
10994,H,H,E,1,5
10995,B,B,B,0,0
10996,A,A,A,0,0
10997,F,F,G,1,1
10998,E,E,E,0,0
10999,K,K,K,0,0
11000,C,E,E,5,5
11001,F,F,F,0,0
11002,E,E,E,0,0
11003,G,L,L,5,5
11004,H,H,H,0,0
11005,F,E,F,2,0
11006,C,C,F,1,5
11007,K,L,J,2,1
11008,C,C,G,1,5
11009,C,E,E,5,5
11010,C,C,C,0,0
11011,F,E,E,1,1
11012,C,C,E,1,5
11013,C,C,G,1,5
11014,H,E,E,5,5
11015,C,E,C,6,0
11016,D,D,D,0,0
11017,E,F,H,2,5
11018,A,E,A,6,0
11019,C,F,E,6,5
11020,E,I,E,6,0
11021,D,D,E,1,1
11022,J,E,F,6,5
11023,C,F,E,6,5
11024,K,F,F,5,5
11025,A,A,A,0,0
11026,B,B,L,1,5
11027,D,D,E,1,1
11028,C,G,E,6,5
11029,C,E,F,6,5
11030,L,H,F,6,5
11031,D,F,D,6,0
11032,G,E,E,5,5
11033,L,L,E,1,5
11034,J,E,K,6,1
11035,H,H,H,0,0
11036,H,H,F,1,5
11037,H,F,F,5,5
11038,B,B,G,1,5
11039,C,C,E,1,5
11040,F,F,F,0,0
11041,J,J,F,1,5
11042,K,K,K,0,0
11043,L,L,L,0,0
11044,G,G,G,0,0
11045,D,D,D,0,0
11046,K,K,F,1,5
11047,J,E,J,6,0
11048,G,E,F,6,1
11049,D,E,D,2,0
11050,C,E,E,5,5
11051,J,E,E,5,5
11052,A,E,F,6,5
11053,D,D,E,1,1
11054,E,E,L,1,5
11055,G,E,H,6,1
11056,C,C,C,0,0
11057,G,G,F,1,1
11058,G,G,G,0,0
11059,F,E,G,2,1
11060,L,L,L,0,0
11061,I,I,E,1,5
11062,L,F,L,6,0
11063,K,E,E,5,5
11064,A,A,A,0,0
11065,H,E,H,6,0
11066,A,A,A,0,0
11067,J,J,J,0,0
11068,D,D,D,0,0
11069,F,F,G,1,1
11070,C,C,F,1,5
11071,L,F,L,6,0
11072,D,E,E,1,1
11073,G,G,G,0,0
11074,J,F,F,5,5
11075,D,D,D,0,0
11076,C,E,F,6,5
11077,A,A,H,1,5
11078,J,J,J,0,0
11079,G,G,F,1,1
11080,D,D,D,0,0
11081,G,G,F,1,1
11082,J,J,J,0,0
11083,G,H,H,1,1
11084,I,I,I,0,0
11085,A,A,A,0,0
11086,H,H,E,1,5
11087,B,B,A,1,1
11088,G,E,G,6,0
11089,J,E,E,5,5
11090,K,G,K,6,0
11091,I,I,J,1,1
11092,D,E,E,1,1
11093,E,F,E,2,0
11094,G,G,E,1,5
11095,J,J,E,1,5
11096,K,K,K,0,0
11097,A,A,E,1,5
11098,G,F,F,1,1
11099,B,A,E,2,5
11100,B,G,E,6,5
11101,A,A,F,1,5
11102,L,L,L,0,0
11103,G,G,H,1,1
11104,L,F,L,6,0
11105,I,I,L,1,5
11106,D,H,D,6,0
11107,K,F,F,5,5
11108,I,I,I,0,0
11109,C,G,C,6,0
11110,I,I,B,1,5
11111,G,G,G,0,0
11112,H,I,I,1,1
11113,I,I,F,1,5
11114,K,G,G,5,5
11115,L,L,E,1,5
11116,C,F,E,6,5
11117,L,J,J,5,5
11118,A,F,E,6,5
11119,G,G,G,0,0
11120,I,F,I,6,0
11121,K,K,K,0,0
11122,D,D,G,1,5
11123,I,I,F,1,5
11124,C,C,C,0,0
11125,K,I,K,6,0
11126,A,F,F,5,5
11127,K,F,G,6,5
11128,D,F,F,5,5
11129,J,J,K,1,1
11130,D,G,E,6,1
11131,F,F,E,1,1
11132,E,E,E,0,0
11133,C,G,D,6,1
11134,D,K,K,5,5
11135,B,F,E,6,5
11136,D,F,D,6,0
11137,I,I,I,0,0
11138,K,K,K,0,0
11139,B,B,G,1,5
11140,L,L,E,1,5
11141,K,K,G,1,5
11142,C,C,C,0,0
11143,B,B,B,0,0
11144,H,I,I,1,1
11145,C,B,F,2,5
11146,K,K,K,0,0
11147,E,F,F,1,1
11148,H,I,H,2,0
11149,L,F,F,5,5
11150,E,E,E,0,0
11151,B,H,E,6,5
11152,E,G,F,6,1
11153,G,F,G,2,0
11154,H,H,F,1,5
11155,I,I,E,1,5
11156,L,G,L,6,0
11157,B,B,B,0,0
11158,H,G,G,1,1
11159,K,K,K,0,0
11160,E,H,E,6,0
11161,L,L,L,0,0
11162,I,I,I,0,0
11163,D,D,E,1,1
11164,K,K,L,1,1
11165,D,F,F,5,5
11166,K,F,K,6,0
11167,L,L,L,0,0
11168,E,H,F,6,1
11169,K,K,E,1,5
11170,A,A,J,1,5
11171,A,A,A,0,0
11172,B,F,A,6,1
11173,K,G,G,5,5
11174,L,L,L,0,0
11175,K,F,F,5,5
11176,G,F,E,2,5
11177,D,D,J,1,5
11178,G,G,G,0,0
11179,B,F,F,5,5
11180,G,F,F,1,1
11181,I,I,I,0,0
11182,D,F,F,5,5
11183,I,I,I,0,0
11184,E,F,E,2,0
11185,E,E,E,0,0
11186,G,G,G,0,0
11187,L,L,G,1,5
11188,G,F,F,1,1
11189,A,G,G,5,5
11190,F,F,F,0,0
11191,I,I,I,0,0
11192,J,F,F,5,5
11193,D,F,E,6,1
11194,J,J,F,1,5
11195,K,K,J,1,1
11196,D,G,E,6,1
11197,L,F,L,6,0
11198,F,H,H,5,5
11199,B,B,B,0,0
11200,B,B,B,0,0
11201,L,L,E,1,5
11202,K,F,F,5,5
11203,I,G,I,6,0
11204,A,I,F,6,5
11205,D,D,D,0,0
11206,D,F,F,5,5
11207,I,I,E,1,5
11208,K,K,E,1,5
11209,I,I,F,1,5
11210,C,I,E,6,5
11211,H,G,G,1,1
11212,A,A,A,0,0
11213,F,G,H,2,5
11214,H,F,J,6,5
11215,J,J,E,1,5
11216,D,F,D,6,0
11217,F,J,J,5,5
11218,H,H,H,0,0
11219,H,H,E,1,5
11220,K,F,F,5,5
11221,H,F,H,6,0
11222,H,H,H,0,0
11223,I,I,I,0,0
11224,B,G,B,6,0
11225,B,A,E,2,5
11226,K,K,J,1,1
11227,A,F,F,5,5
11228,K,K,K,0,0
11229,C,C,H,1,5
11230,B,F,G,6,5
11231,A,G,G,5,5
11232,G,F,G,2,0
11233,G,G,G,0,0
11234,F,F,E,1,1
11235,C,G,F,6,5
11236,J,J,J,0,0
11237,I,I,I,0,0
11238,I,I,H,1,1
11239,B,G,G,5,5
11240,G,G,F,1,1
11241,E,E,G,1,5
11242,B,F,E,6,5
11243,K,K,E,1,5
11244,F,H,E,6,1
11245,A,J,A,6,0
11246,E,H,I,6,5
11247,D,D,E,1,1
11248,J,J,J,0,0
11249,I,F,J,6,1
11250,K,F,D,6,5
11251,I,F,I,6,0
11252,B,H,B,6,0
11253,J,J,J,0,0
11254,J,D,G,6,5
11255,E,G,E,6,0
11256,F,F,I,1,5
11257,G,F,E,2,5
11258,H,G,G,1,1
11259,K,K,E,1,5
11260,F,G,F,2,0
11261,I,I,L,1,5
11262,F,H,H,5,5
11263,C,C,E,1,5
11264,A,G,A,6,0
11265,F,F,G,1,1
11266,A,A,E,1,5
11267,A,F,F,5,5
11268,C,F,F,5,5
11269,G,G,G,0,0
11270,B,F,F,5,5
11271,E,E,E,0,0
11272,I,I,E,1,5
11273,B,B,E,1,5
11274,D,H,H,5,5
11275,H,H,F,1,5
11276,D,D,E,1,1
11277,C,C,A,1,5
11278,J,F,E,6,5
11279,A,A,A,0,0
11280,A,A,E,1,5
11281,F,F,F,0,0
11282,A,F,F,5,5
11283,F,G,F,2,0
11284,C,G,I,6,5
11285,A,A,F,1,5
11286,I,I,I,0,0
11287,F,F,F,0,0
11288,H,G,F,2,5
11289,C,F,F,5,5
11290,I,G,G,5,5
11291,L,G,E,6,5
11292,E,E,E,0,0
11293,D,D,L,1,5
11294,I,I,I,0,0
11295,C,C,C,0,0
11296,K,K,K,0,0
11297,A,A,A,0,0
11298,G,G,E,1,5
11299,J,F,F,5,5
11300,E,E,E,0,0
11301,A,A,F,1,5
11302,D,D,E,1,1
11303,F,F,E,1,1
11304,K,F,A,6,5
11305,B,B,B,0,0
11306,H,H,H,0,0
11307,K,F,F,5,5
11308,A,L,A,6,0
11309,H,H,H,0,0
11310,H,H,E,1,5
11311,J,J,J,0,0
11312,B,G,G,5,5
11313,D,D,I,1,5
11314,B,H,H,5,5
11315,G,F,G,2,0
11316,F,F,L,1,5
11317,H,H,L,1,5
11318,D,F,E,6,1
11319,I,L,I,6,0
11320,J,F,F,5,5
11321,D,G,D,6,0
11322,D,I,F,6,5
11323,D,I,I,5,5
11324,L,L,G,1,5
11325,H,H,H,0,0
11326,F,G,F,2,0
11327,L,L,L,0,0
11328,A,H,G,6,5
11329,J,J,B,1,5
11330,A,A,E,1,5
11331,C,F,F,5,5
11332,C,C,E,1,5
11333,J,F,F,5,5
11334,J,J,J,0,0
11335,K,A,K,6,0
11336,C,K,K,5,5
11337,J,F,E,6,5
11338,I,F,E,6,5
11339,D,F,F,5,5
11340,I,A,F,6,5
11341,K,I,E,6,5
11342,C,C,E,1,5
11343,A,F,A,6,0
11344,E,E,E,0,0
11345,L,G,E,6,5
11346,F,G,G,1,1
11347,H,H,H,0,0
11348,C,H,H,5,5
11349,A,B,K,2,5
11350,F,F,E,1,1
11351,I,G,E,6,5
11352,G,G,J,1,5
11353,G,G,G,0,0
11354,E,F,F,1,1
11355,G,H,H,1,1
11356,D,D,D,0,0
11357,K,K,F,1,5
11358,B,F,E,6,5
11359,F,F,F,0,0
11360,G,F,G,2,0
11361,A,G,G,5,5
11362,I,I,I,0,0
11363,D,D,D,0,0
11364,L,F,H,6,5
11365,H,G,G,1,1
11366,I,I,E,1,5
11367,E,G,G,5,5
11368,E,E,E,0,0
11369,G,G,G,0,0
11370,J,A,J,6,0
11371,J,F,J,6,0
11372,L,F,F,5,5
11373,H,H,F,1,5
11374,I,I,H,1,1
11375,J,J,J,0,0
11376,D,D,D,0,0
11377,K,G,K,6,0
11378,C,H,C,6,0
11379,G,I,G,6,0
11380,G,G,H,1,1
11381,F,F,F,0,0
11382,D,F,F,5,5
11383,K,K,K,0,0
11384,C,C,C,0,0
11385,K,K,E,1,5
11386,J,G,G,5,5
11387,D,D,D,0,0
11388,A,A,A,0,0
11389,G,G,E,1,5
11390,I,I,I,0,0
11391,L,F,F,5,5
11392,L,L,H,1,5
11393,E,E,E,0,0
11394,K,K,K,0,0
11395,J,F,F,5,5
11396,E,E,E,0,0
11397,H,H,G,1,1
11398,K,K,E,1,5
11399,L,L,L,0,0
11400,K,K,E,1,5
11401,E,E,E,0,0
11402,D,D,E,1,1
11403,D,H,G,6,5
11404,I,I,E,1,5
11405,L,L,L,0,0
11406,K,K,K,0,0
11407,G,G,F,1,1
11408,E,H,H,5,5
11409,F,I,I,5,5
11410,E,L,L,5,5
11411,K,F,F,5,5
11412,J,J,J,0,0
11413,F,G,F,2,0
11414,C,C,C,0,0
11415,L,L,C,1,5
11416,K,F,L,6,1
11417,I,F,F,5,5
11418,H,H,E,1,5
11419,G,G,G,0,0
11420,I,I,H,1,1
11421,I,I,E,1,5
11422,L,F,E,6,5
11423,B,F,B,6,0
11424,L,L,H,1,5
11425,J,I,E,2,5
11426,F,F,E,1,1
11427,G,F,G,2,0
11428,A,A,A,0,0
11429,A,H,H,5,5
11430,J,J,J,0,0
11431,A,E,E,5,5
11432,D,D,D,0,0
11433,L,L,L,0,0
11434,D,D,D,0,0
11435,C,C,E,1,5
11436,E,E,E,0,0
11437,H,I,I,1,1
11438,I,I,I,0,0
11439,L,F,L,6,0
11440,J,G,G,5,5
11441,L,G,L,6,0
11442,K,K,F,1,5
11443,B,G,G,5,5
11444,A,G,I,6,5
11445,C,G,G,5,5
11446,J,J,J,0,0
11447,K,H,G,6,5
11448,C,F,C,6,0
11449,A,A,E,1,5
11450,H,H,H,0,0
11451,A,A,E,1,5
11452,L,G,G,5,5
11453,A,F,G,6,5
11454,K,K,K,0,0
11455,F,F,E,1,1
11456,D,D,E,1,1
11457,G,G,G,0,0
11458,D,F,D,6,0
11459,C,F,E,6,5
11460,H,H,H,0,0
11461,L,F,F,5,5
11462,K,K,K,0,0
11463,K,K,E,1,5
11464,L,G,L,6,0
11465,A,G,A,6,0
11466,L,G,L,6,0
11467,L,L,L,0,0
11468,D,D,E,1,1
11469,A,K,E,6,5
11470,H,H,H,0,0
11471,C,J,J,5,5
11472,H,F,H,6,0
11473,J,J,J,0,0
11474,C,G,H,6,5
11475,G,F,I,2,5
11476,G,G,G,0,0
11477,D,G,G,5,5
11478,L,H,G,6,5
11479,B,F,F,5,5
11480,J,G,G,5,5
11481,L,G,K,6,1
11482,B,B,E,1,5
11483,E,H,E,6,0
11484,F,G,F,2,0
11485,G,G,G,0,0
11486,A,A,A,0,0
11487,D,D,D,0,0
11488,H,F,F,5,5
11489,D,F,F,5,5
11490,I,G,G,5,5
11491,I,I,G,1,5
11492,K,K,K,0,0
11493,F,G,G,1,1
11494,J,J,J,0,0
11495,H,F,G,6,1
11496,A,A,L,1,5
11497,J,J,K,1,1
11498,D,D,G,1,5
11499,C,F,F,5,5
11500,H,F,H,6,0
11501,L,H,H,5,5
11502,L,L,L,0,0
11503,F,F,F,0,0
11504,I,F,G,6,5
11505,C,G,H,6,5
11506,G,H,G,2,0
11507,L,K,K,1,1
11508,H,H,H,0,0
11509,K,G,K,6,0
11510,I,I,I,0,0
11511,E,F,E,2,0
11512,F,J,F,6,0
11513,H,F,E,6,5
11514,F,J,E,6,1
11515,K,K,K,0,0
11516,L,L,K,1,1
11517,F,F,E,1,1
11518,E,F,F,1,1
11519,A,A,A,0,0
11520,K,K,K,0,0
11521,I,I,F,1,5
11522,D,D,E,1,1
11523,B,G,B,6,0
11524,G,I,E,6,5
11525,K,K,F,1,5
11526,J,F,F,5,5
11527,E,E,E,0,0
11528,B,F,F,5,5
11529,J,J,G,1,5
11530,K,K,E,1,5
11531,F,F,E,1,1
11532,E,E,E,0,0
11533,A,A,A,0,0
11534,C,H,H,5,5
11535,I,I,F,1,5
11536,B,G,G,5,5
11537,L,G,L,6,0
11538,F,H,H,5,5
11539,I,G,I,6,0
11540,B,B,B,0,0
11541,K,K,F,1,5
11542,F,F,F,0,0
11543,B,F,F,5,5
11544,D,H,H,5,5
11545,E,E,F,1,1
11546,I,I,I,0,0
11547,D,G,E,6,1
11548,E,E,E,0,0
11549,C,F,C,6,0
11550,H,H,E,1,5
11551,D,D,G,1,5
11552,E,G,I,6,5
11553,L,L,L,0,0
11554,A,J,A,6,0
11555,F,F,J,1,5
11556,D,F,F,5,5
11557,E,I,I,5,5
11558,G,F,H,2,1
11559,K,K,L,1,1
11560,E,A,E,6,0
11561,K,K,H,1,5
11562,A,A,A,0,0
11563,E,E,K,1,5
11564,K,F,F,5,5
11565,G,F,G,2,0
11566,I,I,I,0,0
11567,I,I,I,0,0
11568,F,J,F,6,0
11569,B,B,B,0,0
11570,H,H,H,0,0
11571,C,C,C,0,0
11572,C,C,F,1,5
11573,A,A,A,0,0
11574,C,H,H,5,5
11575,C,C,C,0,0
11576,F,G,F,2,0
11577,K,G,F,6,5
11578,L,L,F,1,5
11579,I,I,F,1,5
11580,K,G,G,5,5
11581,G,I,F,6,1
11582,K,K,F,1,5
11583,A,A,F,1,5
11584,L,L,G,1,5
11585,E,E,G,1,5
11586,L,G,G,5,5
11587,E,G,G,5,5
11588,C,I,I,5,5
11589,F,F,G,1,1
11590,F,F,L,1,5
11591,L,J,J,5,5
11592,E,G,E,6,0
11593,I,I,I,0,0
11594,J,J,J,0,0
11595,L,L,F,1,5
11596,D,H,F,6,5
11597,H,G,K,2,5
11598,D,D,D,0,0
11599,A,F,A,6,0
11600,D,D,D,0,0
11601,G,G,F,1,1
11602,A,A,A,0,0
11603,D,G,D,6,0
11604,J,K,I,2,1
11605,D,D,D,0,0
11606,G,H,H,1,1
11607,A,A,A,0,0
11608,G,I,I,5,5
11609,E,G,E,6,0
11610,L,L,L,0,0
11611,J,J,I,1,1
11612,G,G,L,1,5
11613,F,F,G,1,1
11614,H,F,F,5,5
11615,K,K,F,1,5
11616,D,D,D,0,0
11617,D,F,D,6,0
11618,K,L,K,2,0
11619,D,F,F,5,5
11620,H,H,G,1,1
11621,A,G,A,6,0
11622,H,H,H,0,0
11623,G,G,L,1,5
11624,D,D,D,0,0
11625,E,F,E,2,0
11626,D,G,G,5,5
11627,C,F,G,6,5
11628,A,G,A,6,0
11629,D,D,D,0,0
11630,C,C,C,0,0
11631,G,G,G,0,0
11632,C,G,C,6,0
11633,E,G,F,6,1
11634,B,G,G,5,5
11635,G,G,F,1,1
11636,K,K,G,1,5
11637,D,H,F,6,5
11638,J,G,L,6,5
11639,C,C,K,1,5
11640,E,H,E,6,0
11641,I,I,I,0,0
11642,J,G,G,5,5
11643,C,C,K,1,5
11644,E,E,G,1,5
11645,H,H,H,0,0
11646,L,G,G,5,5
11647,I,I,F,1,5
11648,I,I,I,0,0
11649,D,F,F,5,5
11650,F,G,G,1,1
11651,J,I,I,1,1
11652,D,D,D,0,0
11653,I,I,H,1,1
11654,F,F,G,1,1
11655,H,F,F,5,5
11656,C,F,C,6,0
11657,D,H,H,5,5
11658,L,I,I,5,5
11659,C,F,C,6,0
11660,E,E,E,0,0
11661,F,F,K,1,5
11662,I,L,L,5,5
11663,I,I,I,0,0
11664,H,G,H,2,0
11665,L,L,L,0,0
11666,C,C,F,1,5
11667,G,F,F,1,1
11668,H,H,L,1,5
11669,F,I,F,6,0
11670,L,L,K,1,1
11671,H,H,F,1,5
11672,E,F,F,1,1
11673,G,F,F,1,1
11674,C,H,H,5,5
11675,K,K,I,1,5
11676,C,C,G,1,5
11677,H,H,G,1,1
11678,L,I,I,5,5
11679,A,G,F,6,5
11680,E,F,K,2,5
11681,I,I,F,1,5
11682,G,F,F,1,1
11683,A,F,H,6,5
11684,I,I,G,1,5
11685,K,K,K,0,0
11686,B,F,G,6,5
